loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	52	61	55	50	57	48	45	54	56	50	48	48	50	47	55	64	50	48	44	45	50	48	43	55	45	56	47	44	57	55	61	61	51	49	41	59	57	54	43	44	49	48	59	44	60	43	52	49	55	49	50	39	44	43	55	48	48	50	48	43	40	43	68	49	54	40	49	55	57	47	54	50	42	47	60	43	55	44	44	54	31	34	47	57	45	56	47	52	58	54	49	67	47	46	51	55	46	52	56	44
ind2	48	55	37	44	58	39	52	46	55	56	56	51	59	40	62	54	45	64	55	49	51	53	53	54	46	59	50	56	57	57	50	41	47	43	42	35	56	43	56	42	46	44	50	71	46	58	65	48	54	53	51	52	53	43	57	53	54	47	52	39	41	37	45	42	45	62	63	40	50	59	46	49	52	52	50	52	60	51	44	46	48	49	41	49	41	48	52	60	55	48	43	49	52	47	38	56	57	41	52	55
ind3	47	46	47	61	53	46	58	38	53	47	47	50	55	48	52	60	57	53	45	66	52	40	53	38	41	56	59	52	48	51	49	55	54	49	38	43	62	44	41	53	54	63	49	61	44	43	42	50	49	43	59	39	46	46	47	55	50	57	41	52	40	63	42	63	45	49	45	47	45	54	52	55	46	59	39	43	47	44	35	57	64	52	33	39	44	60	52	56	59	49	53	46	63	53	52	57	39	51	52	51
ind4	54	44	37	45	51	43	55	51	51	57	62	49	58	60	60	56	50	41	51	51	58	50	44	45	38	57	48	59	47	57	47	44	47	42	39	44	45	52	59	46	62	53	58	32	39	47	33	67	46	43	54	41	42	51	46	46	48	61	59	38	60	52	55	44	64	46	56	54	58	49	50	49	45	44	49	47	41	45	50	46	38	51	53	43	47	65	48	38	54	52	52	47	49	51	49	58	52	62	40	55
ind5	46	55	45	45	68	47	58	42	52	49	37	39	33	64	47	45	57	46	52	49	49	40	50	47	53	52	42	45	54	42	48	39	48	46	43	47	51	51	49	52	39	39	38	57	55	56	56	46	56	54	44	44	43	52	36	50	53	41	47	40	39	42	54	50	51	44	40	55	51	40	40	50	51	53	42	56	51	49	46	48	61	43	44	45	50	58	40	46	58	57	53	49	45	46	50	42	41	54	56	41
ind6	51	52	56	52	58	47	52	60	52	61	53	49	48	55	47	63	54	58	57	51	47	56	53	41	44	43	41	51	43	61	52	61	58	38	44	59	55	62	44	49	45	60	51	40	50	68	44	41	51	61	49	37	51	43	48	41	44	53	53	41	52	60	56	50	37	43	56	52	48	49	49	43	55	61	50	42	46	62	46	54	45	54	38	51	53	54	52	39	38	57	58	49	54	54	46	52	53	45	35	44
ind7	48	51	46	57	57	51	38	38	51	49	58	45	51	55	45	58	52	45	43	57	45	54	44	48	53	44	56	52	44	54	54	52	49	53	34	40	51	53	46	39	45	42	44	54	61	59	52	48	57	51	47	49	60	41	57	43	51	41	60	51	57	44	48	38	52	55	51	42	54	46	55	36	49	44	69	50	39	50	56	40	44	38	57	38	48	39	43	52	45	53	46	54	50	48	50	58	36	52	40	53
ind8	51	47	52	54	51	43	49	48	51	51	58	50	49	49	51	57	51	58	56	43	48	48	53	57	49	43	52	45	55	42	43	51	52	51	55	48	52	59	60	65	50	44	47	55	38	44	34	48	45	53	64	51	45	62	52	50	59	44	45	42	44	44	46	51	47	49	57	53	52	52	45	43	45	63	68	43	58	56	64	40	41	51	55	50	33	45	62	35	45	52	40	45	45	48	58	56	50	57	37	54
ind9	61	35	57	50	40	61	55	42	54	43	66	55	39	41	59	43	48	46	50	59	36	45	56	56	57	51	56	46	52	52	57	38	47	49	62	40	46	44	50	39	37	35	47	44	38	42	53	40	53	53	45	49	49	53	57	42	45	52	47	45	47	49	47	51	52	52	59	57	45	57	47	50	48	55	70	58	57	50	50	57	57	58	50	50	59	44	61	52	53	58	44	43	51	61	56	50	51	43	51	54
ind10	57	55	56	51	49	48	49	55	62	49	42	50	53	50	37	62	53	59	58	46	43	46	50	40	43	44	53	51	57	46	60	47	54	53	54	49	37	50	45	62	57	39	60	61	57	39	35	55	45	41	49	42	55	61	58	46	63	48	62	48	55	46	46	43	46	39	65	42	41	51	63	66	57	52	48	47	64	36	50	38	50	47	55	48	43	45	58	42	41	45	65	51	51	52	53	51	36	41	49	50
