loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	56	51	47	42	49	40	58	37	55	49	61	33	40	50	59	60	53	47	52	53	43	45	60	48	52	45	43	44	59	45	57	41	40	44	49	48	50	50	53	68	70	50	49	51	53	59	51	47	36	49	55	42	46	58	52	54	52	42	51	41	49	58	56	49	54	54	50	54	47	47	54	44	58	47	57	44	40	47	57	56	48	53	45	42	62	41	58	52	48	42	51	52	53	50	47	65	43	56	52	45
ind2	50	55	46	57	48	56	67	56	58	56	54	46	43	41	56	40	46	43	64	46	41	51	44	50	42	57	44	47	45	55	46	56	52	48	37	38	49	44	60	52	47	60	51	54	55	40	47	48	43	46	51	47	51	55	43	54	57	41	50	49	65	52	51	46	46	63	63	46	47	51	50	44	47	57	48	53	43	53	42	48	49	54	52	52	47	37	52	43	48	55	50	51	58	68	60	58	48	52	46	41
ind3	51	45	47	42	56	47	42	55	47	46	50	54	55	44	42	45	45	47	61	49	50	52	68	40	45	51	62	58	44	64	51	50	55	51	63	33	51	47	57	72	50	42	42	59	41	56	49	52	49	58	36	34	51	51	58	52	56	39	60	60	41	50	39	41	51	59	61	67	37	52	43	46	50	49	49	42	44	56	59	45	45	42	50	59	61	49	49	51	37	57	47	46	54	41	39	39	47	50	52	41
ind4	43	46	58	48	53	50	39	50	50	45	64	47	54	50	52	41	38	44	59	41	56	37	48	61	46	42	47	55	47	48	60	39	47	48	45	52	49	39	49	40	52	58	44	60	43	50	45	51	43	49	56	59	35	66	57	57	53	43	47	42	43	50	52	48	56	42	49	52	45	47	54	55	40	63	54	58	41	48	58	35	62	46	60	50	45	54	52	44	51	42	54	48	48	47	37	42	39	40	40	40
ind5	82	44	45	52	52	48	52	47	48	55	50	49	61	53	49	45	52	53	50	46	40	37	51	52	53	52	52	39	61	44	59	58	47	49	42	47	45	50	32	69	41	49	50	75	49	49	51	51	45	43	63	53	48	42	58	45	47	36	63	55	40	60	43	43	48	53	61	50	43	56	48	44	44	55	45	47	55	47	47	53	54	54	41	35	47	54	57	49	54	45	56	54	56	44	50	48	63	50	59	52
ind6	38	45	55	46	48	53	41	51	35	42	58	54	55	46	52	49	51	58	47	49	54	45	66	56	42	47	61	53	56	51	51	51	50	38	56	52	60	39	65	46	56	50	64	50	63	52	40	45	58	46	34	58	44	49	52	54	35	53	75	42	49	47	44	57	51	65	45	64	56	53	55	47	38	60	51	49	49	61	50	42	52	65	56	43	40	48	62	52	47	47	59	53	66	59	42	65	52	53	51	49
ind7	62	48	49	47	47	40	46	63	40	53	48	49	51	54	64	54	44	51	54	44	48	43	45	40	49	49	51	39	47	57	47	47	54	50	48	46	61	48	44	50	51	43	50	53	54	52	48	46	41	47	53	41	35	47	50	55	53	47	51	39	61	44	45	56	50	54	46	44	44	54	58	44	44	40	58	53	45	53	51	54	48	50	48	49	49	56	50	37	44	49	43	48	55	46	50	48	45	57	49	47
ind8	49	49	62	41	59	58	38	49	58	44	44	53	39	44	48	51	40	45	57	59	53	69	51	65	56	58	53	48	56	51	49	56	58	60	43	48	41	58	53	43	39	51	42	47	57	56	51	43	51	48	48	48	48	50	56	46	44	49	45	49	63	47	42	55	50	41	57	51	34	51	60	41	43	65	47	57	46	55	58	42	42	51	60	62	49	55	34	48	40	38	56	41	57	51	48	50	47	41	48	43
ind9	41	62	48	59	56	69	51	58	55	58	49	51	58	61	38	67	45	67	49	63	48	54	56	67	54	46	34	42	55	57	49	51	43	51	51	45	50	58	60	50	58	49	57	45	50	58	38	51	53	58	53	46	58	47	52	53	65	53	46	51	47	56	43	54	52	47	44	49	43	60	45	53	45	45	50	54	54	49	54	48	52	48	47	38	41	57	47	41	53	60	44	41	48	61	46	50	56	59	61	52
ind10	67	51	51	50	40	50	50	50	48	39	54	50	58	54	52	42	71	42	47	55	48	50	45	38	53	61	42	40	51	51	56	56	60	55	49	62	41	46	54	44	41	41	55	60	50	58	49	57	50	54	43	45	50	53	45	43	49	54	62	48	55	53	52	53	61	46	44	59	52	58	50	55	49	53	52	59	55	50	46	38	42	46	44	45	45	53	37	55	44	44	37	55	42	48	53	56	43	34	49	53
