loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	64	65	56	46	61	54	51	45	52	41	53	40	49	48	57	47	51	49	51	51	53	40	34	40	49	56	56	50	51	54	52	53	57	50	68	41	42	44	58	46	65	34	45	51	56	57	56	60	50	45	35	49	41	46	51	44	60	43	50	45	43	61	55	48	58	53	44	60	49	41	37	48	42	47	40	43	49	45	48	48	45	51	47	47	41	69	41	49	59	36	46	42	40	59	48	50	62	45	44	47
ind2	41	50	45	44	42	50	57	53	44	53	47	51	41	57	48	54	49	48	72	42	54	46	48	58	53	55	47	39	43	59	44	57	45	44	48	43	45	50	54	53	49	41	54	42	48	51	43	48	69	53	54	43	59	47	53	52	69	43	33	50	44	55	51	70	44	49	49	59	34	43	64	42	56	43	44	44	63	45	35	44	38	53	53	50	51	47	34	57	51	50	52	49	52	50	62	48	36	62	53	48
ind3	49	45	46	55	41	52	47	58	40	62	42	52	40	46	43	48	62	49	50	41	56	51	53	37	54	44	62	56	37	60	45	39	35	49	57	49	46	49	54	45	34	48	43	49	50	55	48	49	31	37	52	57	55	48	50	51	53	50	47	56	47	45	53	45	54	60	55	41	43	46	50	42	40	42	40	51	49	68	56	50	55	52	48	61	50	54	59	39	52	62	64	58	44	60	43	57	56	47	35	51
ind4	58	53	53	55	57	55	58	56	38	50	54	45	46	49	58	40	50	45	56	48	60	58	54	48	51	57	51	60	51	46	42	42	58	66	45	59	58	55	50	44	50	61	51	60	42	42	42	54	49	45	51	55	42	41	44	53	41	61	42	63	33	37	43	57	51	49	42	49	48	46	49	55	52	53	52	53	47	53	48	45	56	50	41	56	63	36	54	54	42	51	50	52	47	45	50	54	40	46	54	66
ind5	56	44	49	50	45	46	44	43	47	49	46	39	51	43	46	51	46	44	52	36	49	42	42	53	42	44	51	46	55	46	48	51	56	43	51	62	47	53	56	47	52	40	45	43	58	42	47	61	41	55	52	46	47	53	50	57	64	51	45	39	38	47	42	48	51	56	52	39	49	58	44	49	58	50	56	46	56	57	51	49	53	52	53	47	55	60	42	53	54	66	53	47	44	55	43	40	41	37	55	64
ind6	37	54	70	43	55	48	42	48	46	63	48	42	51	64	58	50	50	44	41	56	45	47	49	49	58	53	46	47	47	48	45	48	60	60	41	56	70	55	50	50	61	52	45	43	52	47	40	52	47	37	50	43	44	48	55	52	39	52	53	56	46	54	34	48	41	57	47	56	47	64	51	41	37	55	45	61	56	43	60	39	45	56	32	51	55	41	42	50	39	50	44	48	51	57	59	45	51	48	45	46
ind7	45	53	49	55	54	59	39	59	45	62	43	55	57	46	59	45	53	49	39	52	52	42	41	49	54	45	55	52	56	60	48	51	43	51	54	48	52	51	54	56	54	56	54	31	38	49	56	48	49	47	50	50	44	54	53	46	38	55	42	51	37	61	60	43	40	54	45	58	43	54	46	48	65	48	53	46	48	56	62	46	54	53	57	35	55	52	50	47	41	58	53	50	57	51	54	58	40	49	54	38
ind8	50	45	43	56	43	51	59	51	45	58	49	45	53	45	55	59	51	61	55	51	46	56	58	54	52	48	40	49	34	37	50	39	54	46	55	53	50	41	53	45	47	44	45	49	50	50	46	53	58	50	46	55	50	57	44	67	46	48	37	39	49	45	54	55	57	53	42	65	30	43	56	61	40	44	41	63	57	53	54	57	45	47	47	50	48	54	44	54	59	48	46	47	47	60	50	54	50	37	54	50
ind9	49	47	48	51	45	45	52	43	49	48	59	50	45	45	51	52	48	47	59	49	60	42	46	49	64	45	60	35	50	46	54	41	53	64	38	57	46	58	38	45	46	51	55	55	59	40	50	51	43	67	50	50	44	44	53	50	57	43	56	36	50	53	43	58	51	52	52	52	39	42	69	57	59	52	35	49	48	58	61	39	49	49	64	50	48	62	55	55	47	50	44	47	50	37	57	45	50	49	56	49
ind10	40	51	66	44	52	50	43	63	57	47	56	53	51	54	56	38	44	61	47	57	41	52	40	55	60	62	57	49	47	46	52	47	53	50	42	46	46	66	50	51	50	49	42	59	45	36	54	43	50	50	50	62	49	45	41	44	45	44	50	49	62	45	40	66	37	45	47	40	54	62	47	46	55	45	60	34	44	48	46	54	49	47	44	53	59	64	54	64	56	55	47	66	54	55	50	44	52	56	50	25
