loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	45	50	67	44	34	39	56	66	58	42	49	50	43	47	41	45	47	53	51	42	44	49	46	56	43	59	51	31	53	61	42	52	58	42	42	41	42	49	59	47	53	58	41	44	54	50	59	52	47	47	48	50	44	48	51	45	45	43	61	47	55	49	64	68	39	55	54	48	44	49	49	57	60	49	53	54	60	63	55	51	39	61	57	50	50	40	56	63	50	54	50	41	48	52	50	39	57	47	51	47
ind2	59	46	45	41	37	58	39	63	55	43	54	41	52	56	54	39	55	43	42	61	43	46	56	40	52	52	53	48	56	52	44	57	44	52	46	59	50	65	55	58	48	50	54	56	59	41	44	40	38	43	40	58	45	46	52	34	58	57	49	47	46	49	47	68	49	53	43	53	62	46	41	52	47	48	48	36	49	52	49	44	43	45	56	48	51	48	49	55	54	52	49	46	46	54	34	53	33	44	47	44
ind3	49	49	65	46	40	41	50	50	44	46	54	53	42	65	44	38	47	43	45	43	45	51	54	51	59	51	51	51	42	35	46	59	49	53	46	56	53	63	46	50	46	51	52	54	55	47	41	43	52	49	52	58	64	58	45	49	46	54	47	49	42	54	44	49	68	54	48	45	50	55	56	46	42	55	54	55	58	61	44	47	48	55	52	52	52	39	46	45	51	49	36	43	51	49	49	49	61	50	53	60
ind4	46	58	64	51	41	51	58	60	29	47	46	29	53	72	54	51	51	50	44	59	53	51	44	54	63	41	57	51	51	58	54	49	51	49	47	53	49	44	41	55	58	41	46	51	54	49	57	44	32	46	60	48	39	61	56	43	47	43	53	54	67	39	46	38	54	43	39	47	39	57	45	51	55	33	53	60	46	43	43	59	46	52	37	57	51	44	53	64	47	63	45	41	42	50	46	53	52	45	50	52
ind5	46	33	59	42	41	47	40	38	41	55	58	51	49	46	41	47	39	51	59	47	66	50	61	42	47	48	51	56	43	44	41	53	52	60	57	57	51	45	48	51	40	58	49	53	54	55	46	40	51	55	60	50	54	41	57	47	49	44	58	40	50	50	53	53	55	51	47	45	56	53	39	48	51	37	51	51	47	48	45	49	52	58	50	44	50	47	47	52	40	46	51	51	46	52	52	47	42	51	50	45
ind6	41	54	49	53	52	31	57	45	55	59	39	43	58	62	47	53	51	46	46	46	47	52	51	51	54	51	51	52	32	54	61	49	56	48	55	58	57	45	35	42	42	56	54	45	47	61	43	47	46	52	51	43	53	48	43	52	44	44	63	47	48	43	39	61	50	59	68	52	57	56	50	48	46	45	53	63	51	48	47	49	47	43	50	50	44	41	52	46	42	45	47	44	46	51	60	44	56	65	56	52
ind7	51	47	50	44	60	54	40	58	48	61	55	59	73	42	46	42	38	54	48	65	50	57	60	55	50	44	43	47	56	47	50	52	56	42	60	48	40	54	42	50	51	54	54	56	54	48	41	52	55	53	55	43	41	54	40	51	58	48	45	50	45	41	57	30	47	61	58	59	42	42	56	54	49	58	60	51	53	32	49	52	52	57	59	49	43	34	42	50	44	52	50	39	45	54	40	50	48	41	47	50
ind8	50	45	64	50	55	53	44	39	44	52	53	56	46	56	55	39	54	34	44	48	42	47	38	46	48	55	47	65	54	55	47	53	42	46	46	41	44	48	61	47	48	58	36	59	57	48	53	55	62	33	60	48	54	53	44	47	48	51	55	49	54	53	55	56	54	53	67	54	50	37	53	53	52	47	49	59	67	58	46	45	50	62	36	45	41	55	45	44	54	61	65	51	60	43	53	46	55	37	43	51
ind9	49	46	40	54	46	47	58	36	43	46	55	46	55	48	43	49	54	41	49	48	50	52	45	50	58	54	58	43	45	50	49	54	51	53	49	44	52	51	49	50	43	41	39	47	60	55	64	50	42	40	59	48	51	60	54	59	37	58	60	47	42	42	42	53	49	57	51	47	39	49	43	45	41	64	44	52	47	51	48	40	52	47	57	56	59	55	50	54	53	49	58	44	74	58	46	38	43	49	57	38
ind10	55	49	44	41	46	53	62	55	53	51	41	50	48	48	52	61	50	55	50	56	57	52	50	41	45	45	45	41	39	54	49	55	46	38	54	62	48	53	50	51	57	52	56	52	46	51	54	45	50	46	48	56	53	42	53	56	50	50	45	59	57	44	52	49	32	44	42	45	50	45	64	51	49	59	39	45	42	74	35	52	54	39	53	49	49	41	49	41	41	40	42	43	52	56	39	52	58	49	47	55
