loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	49	44	48	64	52	43	55	46	48	50	55	62	63	46	40	63	41	47	55	56	39	44	52	51	43	46	54	49	46	58	43	60	42	47	57	38	47	49	49	43	57	55	45	38	56	57	44	47	48	45	52	47	42	60	50	47	58	51	38	58	49	65	44	65	41	43	46	43	39	36	52	54	52	62	54	52	54	46	51	44	49	53	52	61	43	50	52	46	37	36	61	32	57	49	44	46	66	41	43	46
ind2	49	39	47	53	46	36	53	63	50	40	43	58	40	44	49	38	60	45	41	54	42	55	58	46	51	48	64	45	49	50	50	40	37	37	37	49	44	60	33	60	51	48	42	47	46	41	45	54	46	61	57	56	56	37	57	53	38	52	49	44	53	62	49	55	59	48	47	53	50	44	48	51	52	43	56	46	65	47	50	51	42	41	44	59	72	54	48	52	51	38	38	56	42	49	54	53	55	49	47	50
ind3	46	56	60	57	47	42	38	46	47	41	56	48	45	52	55	47	51	40	50	42	57	36	49	42	58	44	38	41	46	45	57	59	56	44	55	39	62	56	53	53	44	53	37	56	48	43	40	56	52	43	59	44	49	40	40	43	54	54	52	52	49	55	52	55	61	55	47	49	52	48	45	53	57	50	54	62	50	41	50	49	44	50	45	52	69	36	44	63	36	46	59	51	43	40	40	44	52	67	54	54
ind4	51	54	65	54	46	54	50	58	48	51	49	51	36	63	53	52	47	54	65	52	42	52	49	44	51	46	55	46	51	47	56	67	56	43	61	44	48	58	51	46	47	49	49	50	47	54	55	53	59	48	46	59	59	49	54	53	43	56	39	47	56	38	56	48	46	40	44	41	49	35	50	48	45	50	52	50	61	51	45	39	43	36	64	45	46	66	43	40	52	47	52	57	46	46	43	51	63	48	53	70
ind5	48	57	43	43	57	47	43	59	58	44	45	51	62	42	52	47	52	44	53	48	53	48	55	47	57	56	55	50	49	49	39	48	59	46	46	54	65	51	45	50	45	55	52	42	45	47	46	49	46	54	42	36	53	53	43	49	43	49	49	50	53	51	57	57	66	32	47	44	55	58	56	51	39	51	51	52	56	47	45	52	48	52	47	46	49	50	59	48	42	37	44	54	50	48	45	49	49	66	50	62
ind6	53	45	47	50	40	53	47	54	46	51	52	49	46	43	48	42	39	66	54	40	48	45	41	43	55	46	40	44	57	66	67	43	58	49	46	61	35	48	49	57	43	45	41	62	48	51	46	46	58	43	63	47	58	42	45	46	45	62	45	55	56	42	56	57	41	48	40	61	44	38	47	42	49	41	51	55	46	53	40	52	47	51	45	44	50	54	49	47	44	48	55	46	51	51	47	59	53	49	40	55
ind7	45	53	45	57	53	62	52	53	38	48	47	49	44	42	52	56	55	62	38	42	61	39	46	44	48	48	59	49	59	45	53	57	58	51	49	58	55	55	52	49	44	66	68	48	42	64	50	53	62	42	38	56	42	50	60	53	57	42	49	46	42	52	41	47	55	47	62	50	56	49	58	53	44	55	50	50	49	62	50	40	64	46	54	47	40	36	47	49	55	64	55	48	49	46	51	42	47	56	51	58
ind8	54	53	52	51	41	62	53	51	65	47	54	50	48	45	52	49	39	57	38	48	44	50	45	51	57	35	47	63	48	40	43	51	44	35	51	50	40	59	54	54	47	55	57	54	43	47	43	52	51	53	45	57	50	42	42	43	50	49	61	47	56	45	51	45	40	43	52	50	48	52	51	62	49	52	47	54	58	46	57	56	44	41	63	42	43	46	44	50	44	45	40	41	49	44	42	48	47	46	46	45
ind9	56	56	57	43	48	42	52	54	51	38	52	43	51	59	56	47	52	41	54	55	47	56	41	47	51	59	55	51	49	42	60	53	42	43	54	55	44	59	44	49	57	42	49	39	50	61	57	60	50	56	56	38	44	49	52	52	57	56	46	57	38	41	45	45	55	47	41	46	66	36	48	45	42	54	45	46	41	39	56	50	50	54	45	49	45	51	50	58	57	56	41	48	52	42	51	56	51	52	48	54
ind10	64	51	55	38	44	67	43	58	47	46	42	47	46	45	38	52	34	45	57	35	47	44	49	60	51	50	55	51	57	59	59	50	34	43	43	37	50	49	57	47	36	49	50	44	56	44	46	54	45	46	42	60	58	56	43	60	45	49	42	50	50	59	31	40	42	54	52	36	45	50	46	63	47	56	52	54	56	52	50	59	39	43	43	51	46	43	40	55	43	59	38	58	54	53	61	52	47	67	44	44
