loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	15	9	13	15	6	15	10	10	12	10	11	5	6	15	11	14	14	6	14	13	6	10	6	5	7	15	11	10	10	8	14	12	6	14	7	8	11	10	13	12	9	8	9	9	13	14	8	13	8	8	4	13	13	7	12	16	13	12	11	11	9	8	12	7	12	11	14	7	9	9	12	11	10	13	10	9	9	8	10	7	11	7	16	9	14	10	12	8	14	6	14	11	12	10	13	10	10	11	8	5
ind2	12	10	10	14	15	6	5	11	11	15	7	13	12	12	9	12	4	11	9	15	10	7	9	6	11	13	3	7	5	13	9	9	9	9	14	8	7	10	10	3	8	10	13	10	16	8	8	11	12	11	12	7	9	8	9	5	16	8	12	15	6	17	8	9	8	1	12	14	12	11	9	11	13	8	11	13	10	8	9	13	6	12	7	4	13	11	9	3	12	10	15	10	11	11	8	12	11	10	9	6
ind3	7	11	6	7	10	12	12	17	7	9	12	7	10	10	7	10	10	7	9	11	12	11	11	8	12	5	7	10	14	10	13	7	7	17	13	7	11	12	12	22	9	6	10	4	3	11	7	6	12	10	9	13	7	14	15	8	8	13	10	6	13	9	2	11	14	15	10	11	9	12	8	8	6	11	11	6	14	7	5	14	5	7	7	16	12	16	7	8	9	10	8	7	4	8	10	10	9	11	10	13
ind4	9	11	9	12	9	10	9	7	10	9	9	9	7	9	12	18	8	7	11	9	9	7	9	11	13	9	7	15	6	16	7	7	10	10	10	10	12	4	9	14	7	8	8	3	15	9	13	13	8	12	12	12	9	7	11	2	10	9	15	10	11	9	7	8	7	16	12	7	8	5	14	12	9	10	12	8	6	8	17	6	15	10	4	10	9	12	2	13	18	15	12	11	9	12	13	9	9	12	11	12
ind5	8	8	7	10	11	10	14	9	10	11	11	10	11	12	15	11	7	8	16	11	10	14	15	13	12	19	15	15	10	12	8	9	8	9	10	9	8	7	7	14	15	5	7	6	11	14	6	11	16	5	7	9	9	7	11	11	7	17	11	11	7	10	9	9	11	10	12	8	14	10	7	12	5	8	10	4	14	10	10	19	16	12	6	8	12	11	9	4	11	11	15	11	11	8	6	10	13	9	12	9
ind6	11	7	13	9	13	13	11	4	11	13	10	13	13	10	9	10	15	15	10	13	9	11	11	14	5	8	8	7	11	14	11	12	11	10	9	8	5	16	14	11	6	10	11	20	12	6	6	10	4	9	10	12	17	12	10	13	9	14	17	8	10	9	10	8	19	11	12	11	6	8	9	9	7	17	13	12	12	8	8	13	8	14	12	14	14	7	10	9	14	9	10	14	10	10	6	8	13	13	7	9
ind7	7	6	11	8	6	9	12	10	4	11	9	8	14	13	13	6	13	7	10	14	18	17	13	7	8	10	9	8	11	10	15	16	10	6	12	14	6	10	17	7	11	8	15	8	6	11	9	10	10	9	9	11	7	10	17	11	7	11	12	11	7	11	14	8	8	12	12	9	9	7	9	13	11	10	7	17	15	11	10	15	7	6	15	13	8	7	12	11	13	8	14	14	7	9	11	13	8	11	6	7
ind8	7	14	8	8	9	10	7	10	10	9	14	7	11	7	5	10	13	9	6	5	10	15	8	8	13	10	9	7	11	11	4	7	4	8	14	10	5	5	8	10	12	8	6	5	11	10	5	4	14	8	12	5	7	12	4	9	6	9	10	17	11	4	9	9	9	10	8	7	6	8	14	5	7	11	16	11	3	5	9	9	9	5	8	16	12	3	12	7	8	9	13	6	7	15	15	9	8	13	10	13
ind9	16	2	7	10	11	8	9	8	9	14	11	12	15	15	16	10	10	9	8	9	12	10	9	6	9	4	7	4	12	14	16	9	5	13	13	13	17	12	15	8	16	17	9	12	10	14	11	10	8	9	9	12	9	7	10	14	10	10	14	10	10	9	7	13	11	3	13	12	11	16	11	11	4	13	6	13	15	11	6	8	8	9	10	17	7	2	9	10	13	16	16	10	8	4	13	10	9	9	10	10
ind10	10	10	4	8	9	11	8	13	15	7	14	12	9	10	14	6	14	7	11	10	13	13	8	15	13	15	9	8	8	9	11	9	15	11	8	12	14	5	9	14	7	9	8	12	5	8	8	12	5	15	10	12	11	6	9	10	8	5	6	14	19	14	8	9	11	18	12	12	10	9	10	8	11	9	12	9	12	13	8	14	14	15	11	11	9	12	6	9	12	11	11	8	10	9	7	12	8	11	12	7
ind11	9	12	13	9	7	11	12	9	11	7	5	9	11	11	12	5	5	15	9	10	5	12	8	15	9	15	12	10	11	7	12	8	9	9	12	11	10	9	9	12	8	9	11	10	7	12	10	5	5	8	10	7	7	9	11	11	6	8	7	11	8	9	9	8	16	9	11	11	8	3	6	11	5	3	11	9	14	11	13	8	9	13	10	13	6	9	11	13	13	11	9	6	6	6	12	4	16	12	11	12
ind12	16	13	6	9	4	4	13	10	11	10	9	9	6	5	12	8	12	7	11	10	9	18	9	11	14	7	8	13	11	12	8	12	15	16	16	13	13	6	11	12	6	10	6	18	8	10	11	16	16	8	11	6	8	4	16	9	13	8	10	12	8	8	11	13	10	6	8	13	14	5	7	7	11	13	13	7	9	7	10	7	8	9	14	11	7	9	10	11	9	10	8	9	7	9	12	9	9	7	8	12
ind13	13	13	10	8	14	10	10	12	11	7	11	11	13	8	8	8	9	9	11	12	6	11	9	7	11	13	7	6	8	5	11	5	13	13	11	15	12	11	9	8	16	12	11	11	12	12	11	9	6	7	10	8	8	6	9	7	10	12	9	9	9	8	9	11	14	11	11	10	11	13	7	16	7	15	11	11	9	6	11	2	15	7	22	9	11	12	13	11	7	8	11	14	11	7	6	8	13	16	15	15
ind14	11	12	9	11	14	11	10	11	10	10	12	16	6	7	7	7	16	12	5	10	13	3	19	9	11	7	6	8	11	4	15	6	10	9	6	7	5	8	9	8	6	6	5	14	6	10	9	9	4	9	9	6	13	11	9	12	14	9	9	15	11	15	11	12	5	5	10	12	5	10	8	9	13	16	11	7	10	4	5	4	5	9	8	11	15	7	11	8	11	12	7	6	4	10	19	15	8	11	12	5
ind15	10	10	7	13	13	10	13	7	11	18	15	5	12	9	8	15	6	14	8	10	11	14	7	9	13	11	7	10	15	3	11	7	15	13	9	7	13	8	16	9	7	11	12	13	8	6	8	14	12	11	9	5	12	10	2	12	8	16	10	13	12	9	2	12	11	7	6	9	6	7	10	14	9	14	11	16	5	7	5	12	12	10	9	9	14	7	4	9	5	14	8	10	10	15	14	6	7	11	10	10
