loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	3	2	3	1	0	0	3	1	5	6	3	2	1	2	5	6	6	6	1	2	2	7	6	10	6	6	3	6	6	12	6	4	5	3	3	7	0	1	3	5	6	1	0	4	4	3	4	1	6	6	4	2	2	4	2	6	7	8	8	0	0	6	8	0	3	2	2	6	6	7	4	0	2	0	7	4	6	10	11	1	0	12	5	0	3	2	0	0	6	0	2	8	5	6	5	4	4	5	2	6
ind2	3	4	0	4	7	0	2	4	9	1	3	8	1	0	0	1	0	4	7	5	4	4	6	5	3	5	0	2	5	5	6	6	4	0	2	6	0	3	5	5	4	3	3	5	2	1	2	4	6	3	0	9	6	3	3	3	4	2	9	7	3	0	7	4	5	5	4	0	4	5	9	4	7	6	7	3	4	9	3	3	2	2	3	1	4	3	1	0	6	3	7	0	4	4	4	2	3	2	1	5
ind3	6	0	5	3	2	1	0	6	7	3	5	7	8	3	6	5	11	0	4	4	1	2	7	5	5	1	4	3	14	4	5	4	0	3	4	1	6	2	5	0	4	11	6	2	8	7	7	2	3	4	4	3	2	5	0	4	0	11	6	4	6	6	2	5	4	4	1	1	6	7	3	6	8	6	7	0	7	6	9	2	0	1	1	4	2	5	3	3	2	1	4	2	2	1	5	6	8	7	4	10
ind4	3	1	7	2	3	7	4	2	3	6	7	3	4	1	2	2	0	3	5	3	5	0	1	4	2	2	5	0	1	1	3	3	8	4	4	7	9	4	3	3	2	3	3	3	3	7	5	1	2	2	3	2	0	5	5	4	4	3	10	2	7	7	3	1	7	2	6	4	4	0	4	2	3	1	4	2	5	3	2	0	2	10	2	2	13	5	9	0	8	2	6	2	0	0	1	1	7	6	9	7
ind5	3	4	1	4	2	5	4	2	4	9	6	5	8	6	3	4	6	9	1	2	2	0	1	0	6	7	5	4	5	5	6	6	3	0	2	8	1	2	3	6	8	8	1	4	2	5	4	1	2	3	1	0	14	3	13	3	1	3	3	5	3	6	3	6	3	3	2	4	3	0	3	4	0	5	7	6	0	2	2	0	4	3	6	2	4	2	4	4	8	3	2	5	4	2	5	1	6	4	4	1
ind6	3	5	8	4	0	1	4	8	5	3	2	1	2	3	5	3	5	0	7	6	3	8	4	5	4	4	3	6	1	3	3	4	3	3	0	0	1	3	2	6	13	0	6	5	1	3	2	2	4	0	0	1	3	4	2	1	3	3	4	6	4	4	9	3	2	5	4	6	1	4	4	11	1	6	3	6	3	1	8	0	7	0	8	4	2	8	0	5	2	6	4	1	6	5	3	1	1	5	3	2
ind7	12	7	5	4	3	7	0	6	2	3	4	9	2	3	5	4	10	0	0	5	3	4	3	3	2	2	0	3	8	14	2	6	1	4	3	4	9	1	2	6	6	9	7	0	5	5	2	0	5	3	0	0	4	2	8	4	4	1	2	4	2	2	4	6	1	4	1	3	7	2	6	5	2	3	7	4	1	0	0	0	2	4	9	5	4	1	4	5	9	9	5	2	0	5	4	4	8	3	0	6
ind8	2	8	2	5	1	13	2	11	7	3	2	8	3	5	8	4	2	1	6	4	3	4	7	7	10	2	4	6	4	9	4	7	2	1	0	6	5	6	5	0	6	2	3	1	11	3	3	11	3	9	3	7	6	0	13	9	2	5	3	4	5	2	1	4	4	8	3	6	3	5	7	2	7	3	5	2	5	6	7	1	0	3	5	12	6	5	10	2	0	3	3	0	7	5	7	5	6	4	1	5
ind9	5	8	4	3	1	2	0	6	0	3	4	5	5	4	10	2	5	1	10	1	5	7	8	1	1	6	2	3	4	6	2	1	5	8	3	5	4	0	4	4	1	8	5	6	4	2	4	6	6	7	6	0	1	1	3	2	3	3	2	7	2	0	3	2	7	2	8	1	7	0	4	3	4	2	4	3	0	5	3	0	5	0	0	6	4	10	0	3	5	5	13	5	5	4	3	2	2	2	4	2
ind10	1	4	2	6	7	1	3	4	0	0	3	7	3	0	4	4	8	1	3	2	2	3	9	3	4	0	4	6	3	0	0	2	7	7	5	5	6	2	0	2	7	5	4	4	2	4	2	4	2	3	7	3	9	1	3	2	2	2	2	3	1	3	0	6	10	7	4	3	12	0	1	0	6	4	2	10	4	6	6	6	5	6	1	2	1	2	2	2	3	6	4	6	5	3	9	5	0	8	0	4
