loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	21	30	84	56	17	71	68	24	25	13	51	18	29	37	34	39	47	2	74	14	25	67	32	44	57	0	42	78	24	40	33	14	35	6	51	68	7	68	51	51	46	2	41	64	48	72	51	29	53	46	81	46	33	19	25	25	63	30	34	49	40	46	14	33	56	43	14	66	57	44	59	51	38	78	18	26	31	55	0	45	51	68	39	21	47	38	60	57	63	0	27	15	62	49	47	46	52	52	76	54
ind2	20	24	30	19	58	32	71	63	57	66	34	60	79	9	50	39	43	46	83	14	33	24	52	17	47	30	51	10	54	44	38	56	30	24	58	76	16	47	14	52	19	28	64	28	34	28	43	67	30	16	32	37	17	39	16	67	20	10	35	58	37	36	50	41	58	16	26	14	68	43	57	33	17	61	29	20	51	55	59	48	47	71	35	49	54	67	43	44	18	42	49	72	64	46	1	28	39	70	22	28
ind3	3	56	43	53	73	55	38	2	15	51	33	56	37	30	36	24	57	18	57	35	11	34	51	18	31	21	12	75	51	22	77	23	54	41	79	21	1	52	28	21	30	35	28	63	40	32	53	66	0	33	69	61	62	37	0	47	36	52	20	17	59	34	56	30	21	31	38	46	20	81	22	49	52	43	60	54	29	29	30	76	37	21	20	30	22	52	39	41	23	64	50	62	70	59	31	1	71	30	60	36
ind4	13	11	48	41	48	10	66	52	73	58	25	57	47	38	50	31	17	21	26	51	61	76	57	18	34	29	25	62	28	30	45	56	47	21	64	16	41	29	43	70	45	53	29	67	63	116	71	41	58	24	45	81	39	32	54	12	73	80	58	17	15	51	54	32	35	58	32	44	45	32	37	57	29	40	72	56	53	32	16	25	57	37	17	14	79	71	44	13	29	40	34	49	24	27	3	85	23	60	33	100
ind5	28	42	56	47	49	50	46	75	47	36	16	44	37	86	43	39	20	18	40	1	35	33	18	94	50	49	13	1	49	49	25	49	43	69	30	62	56	16	52	0	63	35	44	41	27	34	28	34	55	60	15	49	84	71	47	0	32	57	70	83	48	18	41	18	56	54	51	35	54	30	51	2	73	53	13	0	31	15	14	75	26	81	11	28	51	57	76	46	24	33	49	68	10	61	36	29	13	18	27	80
ind6	24	69	33	42	38	53	36	28	44	61	69	65	67	24	78	26	19	40	39	19	0	35	43	33	73	37	40	66	64	55	45	51	14	53	62	34	47	37	68	6	24	47	36	14	42	52	14	1	33	31	17	34	31	75	35	40	79	38	41	72	31	51	1	0	54	36	16	83	14	82	58	44	30	24	34	9	46	29	58	0	61	43	14	53	81	39	62	0	16	43	41	38	18	60	1	64	65	75	0	20
ind7	36	27	49	42	40	30	36	50	56	22	38	55	49	3	40	49	66	34	14	57	32	30	40	18	64	18	33	61	39	54	27	41	39	21	49	35	40	26	56	24	18	12	35	56	31	29	64	1	53	24	75	46	30	18	24	29	0	1	41	48	24	18	51	18	32	37	34	34	24	22	11	52	33	15	47	50	30	34	55	40	26	52	17	11	71	53	19	39	7	48	16	85	71	72	35	51	44	74	38	51
ind8	34	81	32	57	71	55	69	17	45	39	73	60	17	63	58	52	12	72	17	43	45	109	11	53	31	39	31	55	42	54	49	74	37	63	48	14	69	17	58	40	45	37	33	20	31	44	36	74	49	32	49	0	34	50	36	64	46	47	43	60	49	16	1	46	75	40	52	68	27	31	22	17	51	32	23	68	43	41	53	46	66	52	60	17	31	58	27	42	42	16	46	62	28	76	25	33	26	3	53	43
ind9	48	50	0	27	35	57	33	40	18	13	28	34	31	61	53	28	22	38	32	39	34	21	42	55	35	32	31	27	57	16	50	53	74	29	12	0	11	58	44	33	35	51	11	27	63	0	57	66	21	59	37	30	58	73	27	71	42	22	48	13	35	67	0	37	38	63	35	50	33	17	45	18	43	52	11	24	27	37	37	55	32	19	4	55	52	65	33	48	21	51	76	65	45	20	36	24	31	13	64	26
ind10	25	75	26	59	55	34	18	41	50	49	18	50	21	17	79	65	47	61	0	17	33	28	72	62	87	53	92	49	72	17	51	0	1	60	57	58	47	47	26	22	31	45	20	57	41	50	50	51	53	24	60	82	22	82	50	14	13	33	30	48	39	44	70	54	45	14	45	28	50	30	14	58	2	37	33	50	60	41	71	23	62	49	35	51	15	42	2	34	53	77	0	70	83	39	23	16	87	17	14	1
