loc1	loc2	loc3	loc4	loc5	loc6	loc7	loc8	loc9	loc10	loc11	loc12	loc13	loc14	loc15	loc16	loc17	loc18	loc19	loc20	loc21	loc22	loc23	loc24	loc25	loc26	loc27	loc28	loc29	loc30	loc31	loc32	loc33	loc34	loc35	loc36	loc37	loc38	loc39	loc40	loc41	loc42	loc43	loc44	loc45	loc46	loc47	loc48	loc49	loc50	loc51	loc52	loc53	loc54	loc55	loc56	loc57	loc58	loc59	loc60	loc61	loc62	loc63	loc64	loc65	loc66	loc67	loc68	loc69	loc70	loc71	loc72	loc73	loc74	loc75	loc76	loc77	loc78	loc79	loc80	loc81	loc82	loc83	loc84	loc85	loc86	loc87	loc88	loc89	loc90	loc91	loc92	loc93	loc94	loc95	loc96	loc97	loc98	loc99	loc100
ind1	45	56	50	40	50	44	42	45	37	52	55	66	48	51	60	39	47	49	54	55	49	51	56	57	49	50	53	53	53	48	56	55	54	41	58	65	61	50	39	45	42	66	62	58	45	43	54	45	59	56	49	46	50	47	58	46	38	48	44	49	54	48	57	55	30	48	44	51	54	54	59	50	55	53	49	52	44	34	50	56	41	41	57	50	59	45	49	50	49	42	48	41	55	54	49	53	36	49	46	46
ind2	45	46	47	41	50	42	58	57	57	51	53	46	47	61	53	47	63	49	56	48	45	60	50	60	47	56	52	46	53	46	53	38	58	55	44	41	36	54	43	53	49	46	46	45	45	42	56	50	58	46	56	59	44	51	42	57	57	57	54	45	47	51	63	48	25	47	43	59	48	47	61	45	39	60	38	46	59	47	52	50	53	48	49	42	43	50	44	45	62	49	55	44	54	51	49	52	54	52	42	55
ind3	57	47	54	46	49	42	35	43	52	50	52	50	46	44	46	50	43	53	47	52	47	50	54	44	52	42	54	52	50	52	47	41	48	50	43	44	62	51	56	50	50	53	58	49	47	54	45	49	58	45	58	53	54	54	43	43	34	58	54	46	56	38	44	48	45	50	47	49	50	46	46	69	54	50	54	49	44	41	47	51	42	36	48	62	56	40	43	57	55	56	54	51	54	52	43	42	43	47	39	60
ind4	44	42	47	60	67	54	53	47	56	58	48	57	32	57	58	50	57	53	46	48	64	55	54	45	47	49	50	57	55	58	56	47	54	46	53	45	43	47	45	53	55	43	48	42	56	46	41	49	64	61	54	48	51	60	55	50	46	50	42	58	60	50	49	44	40	48	58	53	42	56	40	56	51	42	53	44	44	40	42	63	50	47	51	40	46	50	61	56	44	44	46	55	52	41	58	45	52	52	53	44
ind5	49	57	52	44	53	56	61	40	51	54	51	43	52	49	50	54	64	39	45	54	65	53	64	46	51	44	44	54	56	62	54	37	51	47	48	50	42	46	46	52	53	48	51	55	41	67	49	46	45	39	46	43	48	43	49	63	41	59	58	44	53	44	54	61	49	58	61	43	69	55	44	57	50	45	58	48	47	46	61	35	58	49	57	68	53	45	46	55	45	47	49	56	43	46	43	40	53	58	54	54
ind6	57	31	34	51	47	46	50	55	61	52	48	62	50	43	57	46	42	40	43	64	53	46	50	53	51	54	45	42	48	51	41	50	60	51	42	44	53	59	43	55	42	46	71	54	49	47	51	52	58	48	36	53	38	49	48	42	56	43	52	44	42	47	48	49	42	51	57	46	48	67	43	49	47	55	58	53	50	67	48	54	43	55	55	49	63	52	50	54	57	43	55	61	49	44	46	49	47	47	43	57
ind7	49	53	61	49	52	52	60	43	47	51	66	48	50	49	55	53	62	50	56	50	46	54	45	38	54	54	42	51	55	41	51	45	30	51	50	57	48	59	62	51	62	47	65	62	49	56	47	51	57	57	48	39	57	51	51	47	51	58	56	45	49	44	41	45	43	40	53	46	55	52	41	37	43	44	56	50	49	38	56	55	46	52	55	59	43	47	41	44	45	57	44	58	44	48	54	54	62	57	52	49
ind8	34	48	50	52	44	46	42	58	41	49	48	57	45	45	55	52	47	59	40	56	60	56	45	40	37	58	48	53	39	61	57	53	47	39	46	42	40	54	48	43	49	37	59	45	68	54	43	51	45	57	52	38	62	66	61	57	40	52	50	50	44	57	57	45	52	60	62	51	31	59	47	54	39	54	59	59	64	50	49	41	61	47	45	42	66	44	37	63	45	45	62	45	57	49	52	64	47	48	45	65
ind9	48	47	41	60	45	62	58	56	46	46	49	44	51	48	45	51	46	50	54	47	49	47	56	48	67	39	51	60	49	47	40	51	41	51	42	49	50	54	42	55	44	57	40	46	37	53	63	53	44	45	42	40	58	37	43	47	37	53	57	52	45	51	49	59	51	49	41	61	42	48	39	44	37	44	50	56	43	52	56	45	53	57	45	38	43	50	43	68	68	41	51	36	39	40	60	46	54	50	40	51
ind10	39	52	50	46	69	58	55	54	36	54	51	47	41	50	43	43	57	47	56	46	61	45	40	53	43	41	53	42	49	47	44	47	50	56	46	58	45	39	50	45	56	55	72	56	51	35	49	48	53	52	51	47	61	62	58	49	45	49	54	55	47	50	50	43	49	55	54	49	55	52	47	68	49	48	54	59	44	38	48	56	47	51	38	47	57	47	56	42	53	53	47	54	57	46	47	52	53	55	41	52
